customer_id,client_id,account_upload_date,portfolio_type,debt_balance,balance_band,debt_age_days,debt_age_band,customer_age_band,region,vulnerability_flag,preferred_contact_channel,account_status
DCUST008898,DSC009,2022-07-15,Legal Collections,2775.93,High,188,181-365,55+,South West,0,,Open
DCUST008899,DSC007,2022-11-04,Purchased Debt,415.67,Medium,363,181-365,25-34,London,0,Letter,Plan Active
DCUST008900,DSC002,2023-05-30,Late Arrears,126.32,Low,43,31-90,45-54,Northern Ireland,0,Email,Plan Active
DCUST008901,DSC005,2023-05-24,Recoveries,602.3,Medium,324,181-365,35-44,Wales,0,SMS,No Engagement
DCUST008902,DSC002,2022-11-30,Early Arrears,159.64,Low,61,31-90,55+,Scotland,0,SMS,Open
DCUST008903,DSC008,2023-03-13,Early Arrears,707.73,Medium,16,0-30,55+,South East,0,Letter,No Engagement
DCUST008904,DSC001,2023-04-07,Late Arrears,1570.92,High,97,91-180,Unknown,Yorkshire,1,SMS,Open
DCUST008905,DSC003,2022-09-29,Purchased Debt,320.9,Medium,457,365+,35-44,London,1,Letter,Paid
DCUST008906,DSC001,2023-03-10,Early Arrears,743.58,Medium,7,0-30,35-44,North West,0,Letter,No Engagement
DCUST008907,DSC005,2023-02-08,Early Arrears,4421.57,Very High,16,0-30,35-44,Scotland,0,SMS,No Engagement
DCUST008908,DSC003,2022-06-12,Recoveries,172.8,Low,242,181-365,35-44,North West,0,Email,No Engagement
DCUST008909,DSC007,2022-10-29,Late Arrears,78.13,Low,57,31-90,25-34,Yorkshire,0,SMS,Open
DCUST008910,DSC001,2022-11-17,Early Arrears,549.57,Medium,65,31-90,25-34,West Midlands,0,SMS,No Engagement
DCUST008911,DSC004,2023-05-30,Early Arrears,914.91,Medium,71,31-90,35-44,London,0,SMS,No Engagement
DCUST008912,DSC003,2023-01-19,Purchased Debt,883.09,Medium,450,365+,18-24,Wales,0,Email,No Engagement
DCUST008913,DSC005,2023-04-16,Early Arrears,1677.23,High,166,91-180,25-34,East Midlands,1,SMS,Paid
DCUST008914,DSC007,2022-11-03,Purchased Debt,6787.34,Very High,647,365+,45-54,East Midlands,0,SMS,No Engagement
DCUST008915,DSC005,2023-04-16,Late Arrears,232.86,Low,237,181-365,45-54,North East,0,Email,No Engagement
DCUST008916,DSC003,2022-07-08,Legal Collections,3582.38,Very High,277,181-365,18-24,Yorkshire,0,SMS,No Engagement
DCUST008917,DSC009,2023-04-29,Early Arrears,929.71,Medium,72,31-90,45-54,Yorkshire,1,Email,No Engagement
DCUST008918,DSC005,2022-06-16,Purchased Debt,382.49,Medium,259,181-365,35-44,North East,0,SMS,Paid
DCUST008919,DSC005,2023-05-09,Purchased Debt,867.58,Medium,702,365+,55+,South West,0,SMS,No Engagement
DCUST008920,DSC005,2022-10-27,Purchased Debt,2667.4,High,293,181-365,25-34,West Midlands,0,Letter,No Engagement
DCUST008921,DSC006,2022-07-09,Early Arrears,212.53,Low,87,31-90,35-44,West Midlands,0,SMS,Paid
DCUST008922,DSC008,2022-06-07,Recoveries,958.91,Medium,171,91-180,35-44,Yorkshire,0,Email,No Engagement
DCUST008923,DSC002,2023-04-18,Late Arrears,66.67,Low,115,91-180,18-24,South East,0,Email,No Engagement
DCUST008924,DSC002,2023-02-11,Late Arrears,649.47,Medium,67,31-90,45-54,London,0,Email,No Engagement
DCUST008925,DSC004,2023-03-12,Early Arrears,349.12,Medium,81,31-90,25-34,Yorkshire,0,SMS,No Engagement
DCUST008926,DSC005,2022-07-21,Late Arrears,132.74,Low,316,181-365,35-44,Wales,1,Email,No Engagement
DCUST008927,DSC005,2022-06-30,Purchased Debt,432.8,Medium,512,365+,35-44,West Midlands,0,SMS,Paid
DCUST008928,DSC008,2022-11-30,Legal Collections,1142.34,High,156,91-180,55+,Yorkshire,0,SMS,No Engagement
DCUST008929,DSC001,2022-06-08,Legal Collections,2515.27,High,150,91-180,18-24,South East,0,Email,No Engagement
DCUST008930,DSC008,2022-09-26,Recoveries,567.18,Medium,121,91-180,35-44,South West,0,Email,No Engagement
DCUST008931,DSC006,2023-02-18,Early Arrears,138.6,Low,13,0-30,45-54,South East,0,,No Engagement
DCUST008932,DSC001,2023-01-21,Late Arrears,72.58,Low,56,31-90,25-34,Yorkshire,0,SMS,Paid
DCUST008933,DSC002,2022-10-27,Early Arrears,105.33,Low,29,0-30,25-34,Wales,0,SMS,No Engagement
DCUST008934,DSC006,2022-07-06,Recoveries,4636.47,Very High,98,91-180,35-44,South East,0,SMS,No Engagement
DCUST008935,DSC005,2022-06-13,Late Arrears,845.73,Medium,220,181-365,55+,South East,0,Email,No Engagement
DCUST008936,DSC004,2023-01-31,Recoveries,272.06,Medium,290,181-365,55+,South East,0,Letter,Open
DCUST008937,DSC009,2023-01-15,Early Arrears,229.97,Low,5,0-30,45-54,West Midlands,0,SMS,Open
DCUST008938,DSC001,2022-11-08,Purchased Debt,5282.48,Very High,679,365+,35-44,Scotland,0,Email,Open
DCUST008939,DSC007,2022-06-23,Recoveries,1969.3,High,416,365+,35-44,East Midlands,0,SMS,No Engagement
DCUST008940,DSC008,2023-03-05,Early Arrears,883.6,Medium,9,0-30,35-44,South East,0,Email,No Engagement
DCUST008941,DSC005,2023-02-03,Late Arrears,1466.56,High,59,31-90,35-44,Scotland,0,Letter,No Engagement
DCUST008942,DSC004,2022-12-29,Purchased Debt,983.37,Medium,364,181-365,35-44,South East,0,SMS,No Engagement
DCUST008943,DSC005,2023-05-17,Recoveries,2682.72,High,115,91-180,35-44,South East,0,SMS,No Engagement
DCUST008944,DSC001,2023-05-26,Late Arrears,244.13,Low,48,31-90,35-44,London,0,Email,Plan Active
DCUST008945,DSC007,2022-09-27,Purchased Debt,4201.38,Very High,364,181-365,35-44,London,0,SMS,No Engagement
DCUST008946,DSC010,2023-02-13,Late Arrears,719.87,Medium,60,31-90,35-44,Northern Ireland,0,SMS,Open
DCUST008947,DSC004,2022-08-09,Early Arrears,151.99,Low,9,0-30,45-54,East Midlands,1,Email,No Engagement
DCUST008948,DSC001,2022-11-01,Early Arrears,363.32,Medium,74,31-90,25-34,Yorkshire,0,Email,Open
DCUST008949,DSC001,2023-05-06,Late Arrears,134.9,Low,74,31-90,18-24,London,0,SMS,No Engagement
DCUST008950,DSC002,2023-04-06,Purchased Debt,150.99,Low,548,365+,18-24,Wales,0,SMS,Paid
DCUST008951,DSC001,2023-04-30,Late Arrears,524.99,Medium,55,31-90,55+,Yorkshire,0,Letter,No Engagement
DCUST008952,DSC008,2023-05-12,Late Arrears,791.39,Medium,43,31-90,55+,London,0,SMS,No Engagement
DCUST008953,DSC001,2023-04-06,Late Arrears,429.42,Medium,150,91-180,25-34,North East,0,SMS,No Engagement
DCUST008954,DSC003,2022-09-19,Recoveries,806.31,Medium,724,365+,35-44,Yorkshire,0,SMS,No Engagement
DCUST008955,DSC008,2023-01-05,Early Arrears,198.59,Low,29,0-30,35-44,Wales,0,Email,Paid
DCUST008956,DSC003,2023-01-21,Early Arrears,2910.46,High,19,0-30,45-54,London,0,Email,Open
DCUST008957,DSC007,2022-08-31,Late Arrears,190.24,Low,205,181-365,35-44,South East,1,Email,Open
DCUST008958,DSC008,2023-01-23,Recoveries,284.4,Medium,150,91-180,55+,Scotland,0,Email,Open
DCUST008959,DSC010,2023-02-06,Recoveries,213.95,Low,282,181-365,25-34,Yorkshire,1,Email,No Engagement
DCUST008960,DSC005,2022-10-08,Late Arrears,2452.93,High,50,31-90,25-34,West Midlands,0,SMS,Open
DCUST008961,DSC006,2023-04-25,Recoveries,828.93,Medium,166,91-180,25-34,London,0,SMS,Broken Plan
DCUST008962,DSC005,2022-12-29,Recoveries,2612.75,High,158,91-180,35-44,North West,0,SMS,No Engagement
DCUST008963,DSC005,2022-06-11,Recoveries,694.97,Medium,252,181-365,55+,South West,1,SMS,No Engagement
DCUST008964,DSC010,2022-06-01,Early Arrears,521.76,Medium,24,0-30,35-44,Scotland,0,Letter,No Engagement
DCUST008965,DSC008,2023-02-06,Early Arrears,196.44,Low,27,0-30,35-44,London,0,SMS,No Engagement
DCUST008966,DSC001,2022-08-16,Early Arrears,161.68,Low,1,0-30,25-34,East Midlands,0,SMS,No Engagement
DCUST008967,DSC005,2023-02-19,Late Arrears,347.61,Medium,169,91-180,35-44,London,0,,No Engagement
DCUST008968,DSC003,2023-03-14,Early Arrears,82.26,Low,36,31-90,35-44,,0,SMS,Open
DCUST008969,DSC003,2022-09-09,Early Arrears,216.62,Low,16,0-30,25-34,East Midlands,0,SMS,No Engagement
DCUST008970,DSC002,2023-02-28,Early Arrears,591.67,Medium,49,31-90,35-44,South West,0,Email,No Engagement
DCUST008971,DSC004,2023-02-28,Late Arrears,983.42,Medium,88,31-90,45-54,Northern Ireland,0,SMS,No Engagement
DCUST008972,DSC006,2023-01-20,Recoveries,196.46,Low,92,91-180,55+,East Midlands,0,SMS,Open
DCUST008973,DSC007,2022-10-12,Recoveries,1430.09,High,207,181-365,35-44,Scotland,0,SMS,No Engagement
DCUST008974,DSC004,2022-11-21,Late Arrears,1430.82,High,156,91-180,25-34,Wales,1,Letter,No Engagement
DCUST008975,DSC002,2023-01-18,Late Arrears,7891.36,Very High,67,31-90,Unknown,Scotland,0,Letter,Open
DCUST008976,DSC007,2023-01-23,Purchased Debt,231.76,Low,235,181-365,35-44,Wales,0,SMS,No Engagement
DCUST008977,DSC009,2023-02-11,Purchased Debt,1988.43,High,216,181-365,45-54,London,0,SMS,Open
DCUST008978,DSC001,2022-09-13,Early Arrears,185.15,Low,166,91-180,25-34,London,0,SMS,No Engagement
DCUST008979,DSC009,2023-02-18,Legal Collections,154.34,Low,327,181-365,35-44,East Midlands,0,SMS,No Engagement
DCUST008980,DSC002,2022-10-21,Recoveries,614.8,Medium,679,365+,55+,South West,0,Letter,Broken Plan
DCUST008981,DSC006,2022-07-19,Late Arrears,378.24,Medium,289,181-365,45-54,Scotland,1,Email,No Engagement
DCUST008982,DSC001,2022-10-27,Early Arrears,899.49,Medium,35,31-90,25-34,South West,0,Email,Open
DCUST008983,DSC003,2022-08-07,Late Arrears,367.96,Medium,315,181-365,25-34,Wales,0,Email,No Engagement
DCUST008984,DSC001,2022-10-01,Late Arrears,178.86,Low,290,181-365,35-44,South East,0,Email,Open
DCUST008985,DSC002,2023-01-29,Legal Collections,3683.49,Very High,565,365+,35-44,North West,0,SMS,Open
DCUST008986,DSC002,2022-08-12,Late Arrears,853.9,Medium,73,31-90,45-54,London,0,Email,No Engagement
DCUST008987,DSC001,2023-02-01,Early Arrears,4833.68,Very High,30,0-30,18-24,North West,0,Email,No Engagement
DCUST008988,DSC002,2022-09-12,Early Arrears,103.71,Low,27,0-30,25-34,Wales,0,SMS,No Engagement
DCUST008989,DSC003,2022-09-09,Late Arrears,1943.72,High,98,91-180,25-34,London,0,Email,No Engagement
DCUST008990,DSC010,2022-07-14,Late Arrears,173.92,Low,121,91-180,35-44,East Midlands,0,Email,No Engagement
DCUST008991,DSC001,2023-05-31,Late Arrears,421.49,Medium,124,91-180,18-24,West Midlands,0,Email,No Engagement
DCUST008992,DSC009,2022-06-25,Purchased Debt,529.49,Medium,408,365+,25-34,South East,0,Email,No Engagement
DCUST008993,DSC002,2022-11-13,Recoveries,224.41,Low,496,365+,25-34,London,0,Email,Open
DCUST008994,DSC006,2022-07-23,Late Arrears,373.97,Medium,142,91-180,25-34,West Midlands,0,SMS,No Engagement
DCUST008995,DSC005,2022-09-14,Late Arrears,309.96,Medium,35,31-90,55+,North West,0,Email,Open
DCUST008996,DSC009,2022-09-18,Legal Collections,1356.91,High,103,91-180,Unknown,North West,0,SMS,No Engagement
DCUST008997,DSC010,2022-07-27,Purchased Debt,5446.04,Very High,242,181-365,35-44,London,0,Email,No Engagement
DCUST008998,DSC001,2022-06-28,Late Arrears,781.21,Medium,239,181-365,25-34,Scotland,0,SMS,Open
DCUST008999,DSC006,2023-02-01,Recoveries,824.11,Medium,563,365+,55+,Wales,0,SMS,No Engagement
DCUST009000,DSC004,2023-05-29,Early Arrears,72.37,Low,1,0-30,Unknown,London,0,SMS,No Engagement
DCUST009001,DSC001,2022-11-07,Early Arrears,82.78,Low,81,31-90,25-34,Wales,0,Email,Paid
DCUST009002,DSC006,2022-07-15,Early Arrears,62.9,Low,55,31-90,25-34,Yorkshire,0,Email,Open
DCUST009003,DSC006,2022-12-08,Purchased Debt,517.17,Medium,125,91-180,45-54,West Midlands,0,SMS,No Engagement
DCUST009004,DSC005,2022-06-30,Purchased Debt,216.0,Low,236,181-365,35-44,Wales,0,Email,No Engagement
DCUST009005,DSC001,2023-02-02,Legal Collections,6699.67,Very High,128,91-180,45-54,Wales,0,SMS,No Engagement
DCUST009006,DSC006,2023-05-28,Late Arrears,1289.17,High,329,181-365,25-34,South East,1,SMS,No Engagement
DCUST009007,DSC007,2023-04-22,Purchased Debt,155.53,Low,222,181-365,45-54,North West,0,Letter,No Engagement
DCUST009008,DSC001,2022-10-01,Early Arrears,853.04,Medium,33,31-90,35-44,South West,0,Email,Plan Active
DCUST009009,DSC001,2022-06-24,Recoveries,2972.79,High,267,181-365,25-34,South East,0,Letter,No Engagement
DCUST009010,DSC008,2022-10-25,Late Arrears,191.04,Low,247,181-365,35-44,West Midlands,0,SMS,Open
DCUST009011,DSC001,2022-07-06,Early Arrears,453.23,Medium,29,0-30,55+,South East,0,Email,No Engagement
DCUST009012,DSC005,2022-07-05,Early Arrears,648.07,Medium,75,31-90,55+,Scotland,0,SMS,No Engagement
DCUST009013,DSC003,2023-03-27,Late Arrears,190.4,Low,148,91-180,18-24,Yorkshire,0,Letter,No Engagement
DCUST009014,DSC001,2022-10-01,Recoveries,178.97,Low,194,181-365,25-34,East Midlands,0,SMS,Open
DCUST009015,DSC001,2022-07-11,Recoveries,7605.89,Very High,98,91-180,45-54,Wales,0,SMS,Open
DCUST009016,DSC007,2023-05-04,Recoveries,534.49,Medium,780,365+,35-44,West Midlands,0,Letter,No Engagement
DCUST009017,DSC003,2023-03-06,Early Arrears,1556.74,High,62,31-90,25-34,South East,0,SMS,No Engagement
DCUST009018,DSC001,2022-12-17,Early Arrears,993.39,Medium,0,0-30,25-34,South East,0,Email,No Engagement
DCUST009019,DSC001,2023-05-04,Recoveries,618.83,Medium,151,91-180,45-54,Yorkshire,0,SMS,Paid
DCUST009020,DSC005,2023-05-30,Recoveries,306.85,Medium,94,91-180,35-44,Scotland,0,SMS,Paid
DCUST009021,DSC010,2022-09-12,Early Arrears,181.45,Low,11,0-30,35-44,West Midlands,0,Email,Broken Plan
DCUST009022,DSC004,2023-01-07,Recoveries,240.76,Low,127,91-180,35-44,London,1,Email,No Engagement
DCUST009023,DSC005,2022-06-29,Late Arrears,870.63,Medium,108,91-180,18-24,South West,0,Email,No Engagement
DCUST009024,DSC001,2023-03-11,Late Arrears,2526.66,High,138,91-180,35-44,Scotland,0,SMS,No Engagement
DCUST009025,DSC002,2022-09-02,Late Arrears,724.21,Medium,34,31-90,45-54,East Midlands,1,SMS,No Engagement
DCUST009026,DSC008,2023-02-28,Late Arrears,75.43,Low,128,91-180,35-44,North East,0,,No Engagement
DCUST009027,DSC002,2022-06-06,Late Arrears,422.81,Medium,63,31-90,45-54,London,0,Email,Plan Active
DCUST009028,DSC001,2023-02-22,Late Arrears,125.69,Low,175,91-180,45-54,South West,1,SMS,No Engagement
DCUST009029,DSC002,2022-10-20,Legal Collections,210.29,Low,444,365+,35-44,South West,0,Email,No Engagement
DCUST009030,DSC002,2023-01-16,Late Arrears,510.67,Medium,352,181-365,45-54,East Midlands,0,SMS,No Engagement
DCUST009031,DSC002,2022-09-23,Recoveries,1820.68,High,357,181-365,55+,South West,0,Email,No Engagement
DCUST009032,DSC002,2022-12-25,Late Arrears,811.3,Medium,80,31-90,35-44,London,1,Email,Open
DCUST009033,DSC007,2023-03-15,Early Arrears,362.03,Medium,0,0-30,35-44,London,0,Email,Open
DCUST009034,DSC005,2022-07-31,Late Arrears,180.97,Low,177,91-180,35-44,East Midlands,0,SMS,No Engagement
DCUST009035,DSC006,2022-08-21,Purchased Debt,602.07,Medium,490,365+,25-34,North West,0,SMS,No Engagement
DCUST009036,DSC001,2022-08-31,Early Arrears,168.76,Low,143,91-180,25-34,London,0,SMS,Paid
DCUST009037,DSC003,2023-05-04,Recoveries,597.06,Medium,148,91-180,25-34,Wales,0,SMS,No Engagement
DCUST009038,DSC007,2022-10-03,Purchased Debt,667.57,Medium,370,365+,18-24,East Midlands,0,SMS,No Engagement
DCUST009039,DSC001,2023-01-24,Late Arrears,710.09,Medium,360,181-365,Unknown,North West,0,SMS,No Engagement
DCUST009040,DSC005,2022-09-07,Recoveries,91.57,Low,114,91-180,25-34,Wales,0,Email,No Engagement
DCUST009041,DSC007,2023-04-07,Purchased Debt,845.03,Medium,630,365+,35-44,South West,0,Email,No Engagement
DCUST009042,DSC001,2023-03-29,Recoveries,347.6,Medium,185,181-365,35-44,London,0,SMS,Broken Plan
DCUST009043,DSC005,2022-10-25,Late Arrears,2766.06,High,66,31-90,,London,0,Email,Open
DCUST009044,DSC010,2023-03-27,Late Arrears,870.72,Medium,94,91-180,18-24,South East,0,SMS,Open
DCUST009045,DSC009,2022-11-18,Recoveries,201.28,Low,115,91-180,35-44,Yorkshire,0,Email,Open
DCUST009046,DSC010,2022-09-13,Purchased Debt,5361.16,Very High,264,181-365,35-44,North West,0,SMS,Open
DCUST009047,DSC007,2022-11-23,Recoveries,422.16,Medium,164,91-180,45-54,Scotland,0,SMS,Open
DCUST009048,DSC006,2023-02-12,Early Arrears,57.03,Low,21,0-30,35-44,London,0,Email,No Engagement
DCUST009049,DSC001,2023-04-27,Early Arrears,223.11,Low,140,91-180,25-34,Wales,0,SMS,No Engagement
DCUST009050,DSC005,2023-03-17,Early Arrears,296.72,Medium,88,31-90,55+,London,0,Letter,Open
DCUST009051,DSC006,2023-03-19,Recoveries,317.05,Medium,168,91-180,35-44,London,1,SMS,No Engagement
DCUST009052,DSC010,2022-09-12,Late Arrears,636.76,Medium,150,91-180,18-24,East Midlands,0,SMS,No Engagement
DCUST009053,DSC006,2023-04-04,Late Arrears,872.32,Medium,55,31-90,35-44,Scotland,0,SMS,Open
DCUST009054,DSC001,2022-11-14,Legal Collections,6294.98,Very High,636,365+,45-54,London,1,SMS,Open
DCUST009055,DSC005,2022-07-06,Recoveries,2650.13,High,502,365+,55+,Scotland,0,Email,No Engagement
DCUST009056,DSC004,2022-08-17,Purchased Debt,3655.23,Very High,593,365+,25-34,Scotland,0,SMS,Open
DCUST009057,DSC004,2022-06-25,Late Arrears,856.13,Medium,161,91-180,25-34,Wales,0,SMS,Plan Active
DCUST009058,DSC007,2022-07-30,Late Arrears,685.26,Medium,46,31-90,25-34,Scotland,0,SMS,Open
DCUST009059,DSC005,2023-05-08,Recoveries,98.07,Low,117,91-180,35-44,South West,0,SMS,Open
DCUST009060,DSC006,2022-10-04,Legal Collections,978.24,Medium,212,181-365,18-24,Wales,0,SMS,Open
DCUST009061,DSC008,2022-10-26,Early Arrears,99.99,Low,27,0-30,25-34,North East,0,SMS,Broken Plan
DCUST009062,DSC010,2023-03-30,Early Arrears,249.53,Low,127,91-180,45-54,Scotland,0,SMS,Open
DCUST009063,DSC001,2022-11-19,Recoveries,5351.12,Very High,264,181-365,18-24,Wales,0,Letter,No Engagement
DCUST009064,DSC002,2023-04-07,Late Arrears,901.62,Medium,264,181-365,35-44,Northern Ireland,1,SMS,No Engagement
DCUST009065,DSC010,2023-03-28,Late Arrears,234.22,Low,87,31-90,35-44,London,1,SMS,No Engagement
DCUST009066,DSC003,2023-03-16,Recoveries,2005.05,High,109,91-180,25-34,South East,0,SMS,No Engagement
DCUST009067,DSC005,2023-03-17,Recoveries,1519.8,High,210,181-365,18-24,London,0,SMS,Paid
DCUST009068,DSC005,2022-11-27,Early Arrears,560.0,Medium,12,0-30,35-44,West Midlands,0,Letter,Paid
DCUST009069,DSC001,2022-06-02,Late Arrears,115.94,Low,53,31-90,18-24,Yorkshire,0,Letter,No Engagement
DCUST009070,DSC004,2023-02-20,Late Arrears,348.27,Medium,170,91-180,25-34,North West,0,SMS,No Engagement
DCUST009071,DSC008,2023-04-20,Early Arrears,899.46,Medium,25,0-30,45-54,North West,0,Letter,Open
DCUST009072,DSC009,2022-07-05,Early Arrears,98.18,Low,25,0-30,25-34,South East,0,Letter,No Engagement
DCUST009073,DSC003,2023-02-21,Late Arrears,611.7,Medium,65,31-90,18-24,Yorkshire,0,SMS,No Engagement
DCUST009074,DSC002,2023-01-02,Recoveries,465.84,Medium,479,365+,35-44,West Midlands,0,Email,Open
DCUST009075,DSC002,2022-08-15,Purchased Debt,185.57,Low,271,181-365,25-34,East Midlands,1,SMS,No Engagement
DCUST009076,DSC007,2022-10-21,Recoveries,551.55,Medium,135,91-180,35-44,South East,0,Letter,No Engagement
DCUST009077,DSC007,2022-11-01,Purchased Debt,628.62,Medium,793,365+,35-44,Scotland,0,Email,No Engagement
DCUST009078,DSC001,2023-04-17,Early Arrears,1770.04,High,90,31-90,35-44,London,0,SMS,Open
DCUST009079,DSC004,2022-10-19,Recoveries,720.85,Medium,144,91-180,35-44,North East,0,SMS,Open
DCUST009080,DSC009,2022-09-13,Legal Collections,6660.16,Very High,314,181-365,25-34,Yorkshire,0,Email,No Engagement
DCUST009081,DSC001,2022-10-31,Early Arrears,107.9,Low,93,91-180,35-44,Scotland,0,Email,No Engagement
DCUST009082,DSC003,2023-01-03,Late Arrears,964.93,Medium,82,31-90,45-54,North West,0,SMS,No Engagement
DCUST009083,DSC004,2022-11-30,Legal Collections,413.89,Medium,97,91-180,55+,South East,0,Email,No Engagement
DCUST009084,DSC002,2022-09-04,Late Arrears,1198.39,High,62,31-90,45-54,Wales,0,Letter,No Engagement
DCUST009085,DSC005,2023-01-13,Recoveries,54.21,Low,94,91-180,18-24,London,0,SMS,No Engagement
DCUST009086,DSC007,2023-03-29,Late Arrears,82.36,Low,68,31-90,45-54,South East,0,SMS,Open
DCUST009087,DSC005,2022-11-07,Purchased Debt,563.66,Medium,497,365+,45-54,South West,0,SMS,No Engagement
DCUST009088,DSC002,2022-08-05,Early Arrears,1867.0,High,3,0-30,45-54,South West,0,SMS,No Engagement
DCUST009089,DSC008,2022-06-20,Late Arrears,271.32,Medium,260,181-365,18-24,West Midlands,0,Email,Open
DCUST009090,DSC004,2022-06-27,Early Arrears,494.37,Medium,6,0-30,35-44,Wales,0,SMS,No Engagement
DCUST009091,DSC002,2022-08-07,Recoveries,423.08,Medium,243,181-365,25-34,Yorkshire,0,Letter,No Engagement
DCUST009092,DSC005,2022-10-11,Purchased Debt,1733.73,High,354,181-365,35-44,London,0,SMS,No Engagement
DCUST009093,DSC001,2023-02-15,Recoveries,1071.38,High,229,181-365,25-34,West Midlands,0,Email,No Engagement
DCUST009094,DSC005,2022-11-23,Late Arrears,374.65,Medium,234,181-365,25-34,South East,0,Email,Open
DCUST009095,DSC005,2022-12-04,Late Arrears,379.75,Medium,135,91-180,35-44,Scotland,0,Email,Plan Active
DCUST009096,DSC001,2022-11-28,Late Arrears,687.25,Medium,142,91-180,18-24,Northern Ireland,0,Email,No Engagement
DCUST009097,DSC009,2023-05-28,Legal Collections,104.08,Low,523,365+,55+,North East,0,Email,No Engagement
DCUST009098,DSC002,2022-06-22,Recoveries,154.53,Low,170,91-180,18-24,South East,0,SMS,Open
DCUST009099,DSC007,2022-10-05,Recoveries,518.34,Medium,227,181-365,25-34,Yorkshire,0,SMS,Open
DCUST009100,DSC008,2023-03-05,Legal Collections,260.75,Medium,299,181-365,35-44,Yorkshire,1,SMS,No Engagement
DCUST009101,DSC002,2022-09-17,Late Arrears,140.53,Low,160,91-180,35-44,Yorkshire,0,SMS,Open
DCUST009102,DSC003,2023-01-06,Recoveries,692.72,Medium,224,181-365,35-44,Yorkshire,0,SMS,No Engagement
DCUST009103,DSC001,2023-04-14,Early Arrears,50.08,Low,66,31-90,45-54,Scotland,0,SMS,Paid
DCUST009104,DSC001,2023-02-22,Early Arrears,139.43,Low,5,0-30,35-44,Yorkshire,0,SMS,No Engagement
DCUST009105,DSC004,2023-05-12,Late Arrears,451.97,Medium,90,31-90,35-44,North West,0,Email,No Engagement
DCUST009106,DSC001,2022-06-30,Early Arrears,194.93,Low,140,91-180,25-34,Yorkshire,1,Email,No Engagement
DCUST009107,DSC008,2022-06-20,Recoveries,808.58,Medium,227,181-365,18-24,Yorkshire,0,SMS,No Engagement
DCUST009108,DSC002,2023-05-14,Early Arrears,112.17,Low,13,0-30,25-34,Wales,0,SMS,Open
DCUST009109,DSC010,2023-01-09,Early Arrears,669.95,Medium,5,0-30,35-44,North East,0,Email,No Engagement
DCUST009110,DSC001,2023-01-05,Early Arrears,858.39,Medium,15,0-30,55+,London,0,SMS,No Engagement
DCUST009111,DSC005,2023-04-28,Purchased Debt,881.36,Medium,734,365+,55+,North West,1,SMS,No Engagement
DCUST009112,DSC006,2023-01-22,Purchased Debt,531.76,Medium,135,91-180,18-24,Yorkshire,0,SMS,No Engagement
DCUST009113,DSC002,2022-12-22,Early Arrears,108.71,Low,36,31-90,45-54,Yorkshire,0,Email,Open
DCUST009114,DSC010,2022-10-17,Early Arrears,56.42,Low,14,0-30,35-44,Yorkshire,0,SMS,Paid
DCUST009115,DSC002,2023-04-04,Late Arrears,92.76,Low,41,31-90,35-44,North West,0,SMS,No Engagement
DCUST009116,DSC005,2022-09-30,Late Arrears,423.78,Medium,147,91-180,35-44,West Midlands,0,SMS,Open
DCUST009117,DSC003,2023-01-19,Legal Collections,190.73,Low,115,91-180,35-44,South West,0,SMS,Open
DCUST009118,DSC007,2023-04-06,Purchased Debt,715.16,Medium,838,365+,35-44,North West,0,Email,No Engagement
DCUST009119,DSC004,2022-11-16,Purchased Debt,68.35,Low,220,181-365,25-34,Wales,0,SMS,No Engagement
DCUST009120,DSC006,2023-01-26,Recoveries,861.24,Medium,126,91-180,25-34,South East,0,SMS,No Engagement
DCUST009121,DSC007,2022-07-08,Legal Collections,682.31,Medium,641,365+,35-44,Wales,0,Email,No Engagement
DCUST009122,DSC010,2022-06-12,Early Arrears,69.1,Low,88,31-90,,South East,0,Email,No Engagement
DCUST009123,DSC001,2022-12-21,Recoveries,996.38,Medium,876,365+,25-34,London,0,Email,No Engagement
DCUST009124,DSC004,2022-12-16,Recoveries,553.07,Medium,798,365+,35-44,North East,0,SMS,No Engagement
DCUST009125,DSC010,2023-03-12,Early Arrears,491.24,Medium,49,31-90,35-44,London,0,SMS,Open
DCUST009126,DSC010,2023-02-10,Late Arrears,50.54,Low,141,91-180,35-44,West Midlands,0,Email,No Engagement
DCUST009127,DSC002,2023-01-12,Late Arrears,390.24,Medium,83,31-90,35-44,Yorkshire,0,Email,Plan Active
DCUST009128,DSC002,2022-11-13,Legal Collections,645.62,Medium,166,91-180,55+,Yorkshire,0,SMS,No Engagement
DCUST009129,DSC004,2022-06-24,Purchased Debt,100.73,Low,502,365+,35-44,London,0,SMS,Open
DCUST009130,DSC002,2022-10-12,Early Arrears,122.04,Low,89,31-90,25-34,North West,0,SMS,Open
DCUST009131,DSC010,2023-01-18,Early Arrears,65.93,Low,9,0-30,35-44,West Midlands,0,SMS,Open
DCUST009132,DSC002,2022-06-28,Late Arrears,4623.79,Very High,111,91-180,55+,Scotland,0,SMS,No Engagement
DCUST009133,DSC010,2022-08-21,Legal Collections,1070.74,High,148,91-180,55+,South West,0,SMS,No Engagement
DCUST009134,DSC004,2022-10-15,Early Arrears,163.2,Low,27,0-30,35-44,South East,0,Letter,No Engagement
DCUST009135,DSC002,2023-04-19,Late Arrears,728.96,Medium,228,181-365,35-44,South East,0,Letter,No Engagement
