event_id,customer_id,client_id,event_date,event_name,channel,device_type,session_id,days_since_invite
JEVT00048363,DCUST008721,DSC007,2023-03-17,invite_delivered,SMS,,SESS1015634,7
JEVT00048364,DCUST008724,DSC001,2023-01-19,invite_sent,SMS,,SESS1015636,5
JEVT00048365,DCUST008724,DSC001,2023-01-19,invite_delivered,SMS,,SESS1015636,5
JEVT00048366,DCUST008725,DSC002,2023-01-31,invite_sent,SMS,,SESS1015638,11
JEVT00048367,DCUST008725,DSC002,2023-01-31,invite_delivered,SMS,,SESS1015638,11
JEVT00048368,DCUST008725,DSC002,2023-02-06,invite_sent,Agent Referral,,SESS1015640,17
JEVT00048369,DCUST008725,DSC002,2023-02-06,invite_delivered,Agent Referral,,SESS1015640,17
JEVT00048370,DCUST008726,DSC003,2022-06-10,invite_sent,SMS,,SESS1015642,8
JEVT00048371,DCUST008726,DSC003,2022-06-10,invite_delivered,SMS,,SESS1015642,8
JEVT00048372,DCUST008727,DSC001,2022-07-01,invite_sent,SMS,,SESS1015644,4
JEVT00048373,DCUST008727,DSC001,2022-07-01,invite_delivered,SMS,,SESS1015644,4
JEVT00048374,DCUST008729,DSC003,2022-08-12,invite_sent,SMS,,SESS1015646,7
JEVT00048375,DCUST008729,DSC003,2022-08-12,invite_delivered,SMS,,SESS1015646,7
JEVT00048376,DCUST008730,DSC005,2023-04-05,invite_sent,SMS,,SESS1015648,8
JEVT00048377,DCUST008733,DSC007,2023-05-10,invite_sent,SMS,,SESS1015649,12
JEVT00048378,DCUST008733,DSC007,2023-05-10,invite_delivered,SMS,,SESS1015649,12
JEVT00048379,DCUST008735,DSC010,2022-07-11,invite_sent,SMS,,SESS1015651,5
JEVT00048380,DCUST008735,DSC010,2022-07-11,invite_delivered,SMS,,SESS1015651,5
JEVT00048381,DCUST008736,DSC001,2023-03-21,invite_sent,Email,,SESS1015653,5
JEVT00048382,DCUST008736,DSC001,2023-03-21,invite_delivered,Email,,SESS1015653,5
JEVT00048383,DCUST008738,DSC001,2022-11-17,invite_sent,SMS,,SESS1015655,11
JEVT00048384,DCUST008738,DSC001,2022-11-17,invite_delivered,SMS,,SESS1015655,11
JEVT00048385,DCUST008739,DSC007,2023-01-06,invite_sent,SMS,,SESS1015657,7
JEVT00048386,DCUST008739,DSC007,2023-01-06,invite_delivered,SMS,,SESS1015657,7
JEVT00048387,DCUST008739,DSC007,2023-01-11,invite_sent,SMS,,SESS1015659,12
JEVT00048388,DCUST008739,DSC007,2023-01-11,invite_delivered,SMS,,SESS1015659,12
JEVT00048389,DCUST008740,DSC001,2023-05-05,invite_sent,SMS,,SESS1015661,10
JEVT00048390,DCUST008740,DSC001,2023-05-05,invite_delivered,SMS,,SESS1015661,10
JEVT00048391,DCUST008741,DSC005,2023-03-26,invite_sent,SMS,,SESS1015663,12
JEVT00048392,DCUST008741,DSC005,2023-03-26,invite_delivered,SMS,,SESS1015663,12
JEVT00048393,DCUST008742,DSC005,2023-03-06,invite_sent,SMS,,SESS1015665,10
JEVT00048394,DCUST008742,DSC005,2023-03-06,invite_delivered,SMS,,SESS1015665,10
JEVT00048395,DCUST008744,DSC010,2023-05-14,invite_sent,Email,,SESS1015667,5
JEVT00048396,DCUST008744,DSC010,2023-05-14,invite_delivered,Email,,SESS1015667,5
JEVT00048397,DCUST008744,DSC010,2023-05-22,invite_sent,Agent Referral,,SESS1015669,13
JEVT00048398,DCUST008744,DSC010,2023-05-22,invite_delivered,Agent Referral,,SESS1015669,13
JEVT00048399,DCUST008745,DSC002,2022-10-30,invite_sent,Letter,,SESS1015671,11
JEVT00048400,DCUST008745,DSC002,2022-10-30,invite_delivered,Letter,,SESS1015671,11
JEVT00048401,DCUST008746,DSC003,2022-10-27,invite_sent,Email,,SESS1015673,7
JEVT00048402,DCUST008746,DSC003,2022-10-27,invite_delivered,Email,,SESS1015673,7
JEVT00048403,DCUST008747,DSC001,2022-06-27,invite_sent,Email,,SESS1015675,8
JEVT00048404,DCUST008747,DSC001,2022-06-27,invite_delivered,Email,,SESS1015675,8
JEVT00048405,DCUST008749,DSC002,2022-09-06,invite_sent,SMS,,SESS1015677,7
JEVT00048406,DCUST008749,DSC002,2022-09-06,invite_delivered,SMS,,SESS1015677,7
JEVT00048407,DCUST008749,DSC002,2022-09-22,invite_sent,Agent Referral,,SESS1015679,23
JEVT00048408,DCUST008749,DSC002,2022-09-22,invite_delivered,Agent Referral,,SESS1015679,23
JEVT00048409,DCUST008751,DSC007,2022-09-21,invite_sent,SMS,,SESS1015681,7
JEVT00048410,DCUST008751,DSC007,2022-09-21,invite_delivered,SMS,,SESS1015681,7
JEVT00048411,DCUST008753,DSC002,2023-02-24,invite_sent,SMS,,SESS1015683,5
JEVT00048412,DCUST008753,DSC002,2023-02-24,invite_delivered,SMS,,SESS1015683,5
JEVT00048413,DCUST008756,DSC010,2023-03-05,invite_sent,SMS,,SESS1015685,9
JEVT00048414,DCUST008756,DSC010,2023-03-05,invite_delivered,SMS,,SESS1015685,9
JEVT00048415,DCUST008758,DSC003,2022-09-08,invite_sent,Letter,,SESS1015687,8
JEVT00048416,DCUST008758,DSC003,2022-09-08,invite_delivered,Letter,,SESS1015687,8
JEVT00048417,DCUST008761,DSC001,2022-12-16,invite_sent,Email,,SESS1015689,7
JEVT00048418,DCUST008761,DSC001,2022-12-16,invite_delivered,Email,,SESS1015689,7
JEVT00048419,DCUST008761,DSC001,2022-12-19,invite_sent,Email,,SESS1015691,10
JEVT00048420,DCUST008761,DSC001,2022-12-19,invite_delivered,Email,,SESS1015691,10
JEVT00048421,DCUST008761,DSC001,2023-01-14,invite_sent,Agent Referral,,SESS1015693,36
JEVT00048422,DCUST008761,DSC001,2023-01-14,invite_delivered,Agent Referral,,SESS1015693,36
JEVT00048423,DCUST008763,DSC008,2023-04-01,invite_sent,SMS,,SESS1015695,6
JEVT00048424,DCUST008763,DSC008,2023-04-01,invite_delivered,SMS,,SESS1015695,6
JEVT00048425,DCUST008764,DSC001,2022-11-24,invite_sent,Letter,,SESS1015697,11
JEVT00048426,DCUST008764,DSC001,2022-11-24,invite_delivered,Letter,,SESS1015697,11
JEVT00048427,DCUST008766,DSC004,2022-09-26,invite_sent,Email,,SESS1015699,5
JEVT00048428,DCUST008766,DSC004,2022-09-26,invite_delivered,Email,,SESS1015699,5
JEVT00048429,DCUST008767,DSC004,2022-08-26,invite_sent,Letter,,SESS1015701,4
JEVT00048430,DCUST008767,DSC004,2022-08-26,invite_delivered,Letter,,SESS1015701,4
JEVT00048431,DCUST008767,DSC004,2022-09-03,invite_sent,Email,,SESS1015703,12
JEVT00048432,DCUST008767,DSC004,2022-09-03,invite_delivered,Email,,SESS1015703,12
JEVT00048433,DCUST008769,DSC008,2022-06-20,invite_sent,Email,,SESS1015705,8
JEVT00048434,DCUST008769,DSC008,2022-06-20,invite_delivered,Email,,SESS1015705,8
JEVT00048435,DCUST008771,DSC004,2023-05-25,invite_sent,SMS,,SESS1015707,2
JEVT00048436,DCUST008771,DSC004,2023-05-25,invite_delivered,SMS,,SESS1015707,2
JEVT00048437,DCUST008771,DSC004,2023-05-29,invite_sent,Email,,SESS1015709,6
JEVT00048438,DCUST008771,DSC004,2023-05-29,invite_delivered,Email,,SESS1015709,6
JEVT00048439,DCUST008773,DSC002,2023-03-24,invite_sent,SMS,,SESS1015711,5
JEVT00048440,DCUST008773,DSC002,2023-03-24,invite_delivered,SMS,,SESS1015711,5
JEVT00048441,DCUST008773,DSC002,2023-04-08,invite_sent,Agent Referral,,SESS1015713,20
JEVT00048442,DCUST008773,DSC002,2023-04-08,invite_delivered,Agent Referral,,SESS1015713,20
JEVT00048443,DCUST008774,DSC002,2022-07-29,invite_sent,SMS,,SESS1015715,10
JEVT00048444,DCUST008774,DSC002,2022-07-29,invite_delivered,SMS,,SESS1015715,10
JEVT00048445,DCUST008775,DSC006,2023-04-15,invite_sent,SMS,,SESS1015717,11
JEVT00048446,DCUST008775,DSC006,2023-04-15,invite_delivered,SMS,,SESS1015717,11
JEVT00048447,DCUST008776,DSC005,2022-10-30,invite_sent,Email,,SESS1015719,9
JEVT00048448,DCUST008776,DSC005,2022-10-30,invite_delivered,Email,,SESS1015719,9
JEVT00048449,DCUST008777,DSC001,2022-09-04,invite_sent,Email,,SESS1015721,12
JEVT00048450,DCUST008777,DSC001,2022-09-04,invite_delivered,Email,,SESS1015721,12
JEVT00048451,DCUST008783,DSC001,2023-04-05,invite_sent,Email,,SESS1015723,12
JEVT00048452,DCUST008783,DSC001,2023-04-05,invite_delivered,Email,,SESS1015723,12
JEVT00048453,DCUST008783,DSC001,2023-04-06,invite_sent,Letter,,SESS1015725,13
JEVT00048454,DCUST008783,DSC001,2023-04-06,invite_delivered,Letter,,SESS1015725,13
JEVT00048455,DCUST008784,DSC005,2022-12-28,invite_sent,SMS,,SESS1015727,5
JEVT00048456,DCUST008784,DSC005,2022-12-28,invite_delivered,SMS,,SESS1015727,5
JEVT00048457,DCUST008785,DSC001,2022-06-28,invite_sent,Letter,,SESS1015729,13
JEVT00048458,DCUST008785,DSC001,2022-06-28,invite_delivered,Letter,,SESS1015729,13
JEVT00048459,DCUST008786,DSC010,2022-07-06,invite_sent,SMS,,SESS1015731,9
JEVT00048460,DCUST008786,DSC010,2022-07-06,invite_delivered,SMS,,SESS1015731,9
JEVT00048461,DCUST008786,DSC010,2022-07-20,invite_sent,Letter,,SESS1015733,23
JEVT00048462,DCUST008786,DSC010,2022-07-20,invite_delivered,Letter,,SESS1015733,23
JEVT00048463,DCUST008788,DSC005,2023-02-06,invite_sent,SMS,,SESS1015735,9
JEVT00048464,DCUST008788,DSC005,2023-02-06,invite_delivered,SMS,,SESS1015735,9
JEVT00048465,DCUST008788,DSC005,2023-02-18,invite_sent,Agent Referral,,SESS1015737,21
JEVT00048466,DCUST008788,DSC005,2023-02-18,invite_delivered,Agent Referral,,SESS1015737,21
JEVT00048467,DCUST008789,DSC001,2022-11-07,invite_sent,Email,,SESS1015739,9
JEVT00048468,DCUST008789,DSC001,2022-11-07,invite_delivered,Email,,SESS1015739,9
JEVT00048469,DCUST008790,DSC002,2023-02-24,invite_sent,SMS,,SESS1015741,4
JEVT00048470,DCUST008790,DSC002,2023-03-04,invite_sent,Letter,,SESS1015742,12
JEVT00048471,DCUST008790,DSC002,2023-03-04,invite_delivered,Letter,,SESS1015742,12
JEVT00048472,DCUST008792,DSC001,2022-07-23,invite_sent,SMS,,SESS1015744,7
JEVT00048473,DCUST008792,DSC001,2022-07-23,invite_delivered,SMS,,SESS1015744,7
JEVT00048474,DCUST008793,DSC003,2022-12-05,invite_sent,SMS,,SESS1015746,5
JEVT00048475,DCUST008793,DSC003,2022-12-05,invite_delivered,SMS,,SESS1015746,5
JEVT00048476,DCUST008794,DSC001,2023-01-14,invite_sent,SMS,,SESS1015748,12
JEVT00048477,DCUST008794,DSC001,2023-01-14,invite_delivered,SMS,,SESS1015748,12
JEVT00048478,DCUST008795,DSC004,2023-02-13,invite_sent,Email,,SESS1015750,6
JEVT00048479,DCUST008795,DSC004,2023-02-13,invite_delivered,Email,,SESS1015750,6
JEVT00048480,DCUST008796,DSC009,2022-07-25,invite_sent,SMS,,SESS1015752,8
JEVT00048481,DCUST008796,DSC009,2022-07-25,invite_delivered,SMS,,SESS1015752,8
JEVT00048482,DCUST008797,DSC009,2023-02-22,invite_sent,SMS,,SESS1015754,5
JEVT00048483,DCUST008797,DSC009,2023-02-22,invite_delivered,SMS,,SESS1015754,5
JEVT00048484,DCUST008798,DSC008,2023-04-07,invite_sent,Email,,SESS1015756,5
JEVT00048485,DCUST008798,DSC008,2023-04-07,invite_delivered,Email,,SESS1015756,5
JEVT00048486,DCUST008798,DSC008,2023-04-27,invite_sent,SMS,,SESS1015758,25
JEVT00048487,DCUST008800,DSC006,2023-02-01,invite_sent,Email,,SESS1015759,11
JEVT00048488,DCUST008800,DSC006,2023-02-01,invite_delivered,Email,,SESS1015759,11
JEVT00048489,DCUST008800,DSC006,2023-02-02,invite_sent,SMS,,SESS1015761,12
JEVT00048490,DCUST008800,DSC006,2023-02-02,invite_delivered,SMS,,SESS1015761,12
JEVT00048491,DCUST008801,DSC001,2023-04-14,invite_sent,Email,,SESS1015763,7
JEVT00048492,DCUST008801,DSC001,2023-04-14,invite_delivered,Email,,SESS1015763,7
JEVT00048493,DCUST008804,DSC008,2022-09-14,invite_sent,SMS,,SESS1015765,6
JEVT00048494,DCUST008804,DSC008,2022-09-14,invite_delivered,SMS,,SESS1015765,6
JEVT00048495,DCUST008809,DSC010,2022-07-23,invite_sent,SMS,,SESS1015767,5
JEVT00048496,DCUST008809,DSC010,2022-07-23,invite_delivered,SMS,,SESS1015767,5
JEVT00048497,DCUST008810,DSC007,2022-09-28,invite_sent,Email,,SESS1015769,13
JEVT00048498,DCUST008811,DSC010,2022-11-21,invite_sent,SMS,,SESS1015770,11
JEVT00048499,DCUST008811,DSC010,2022-11-21,invite_delivered,SMS,,SESS1015770,11
JEVT00048500,DCUST008812,DSC002,2023-03-09,invite_sent,SMS,,SESS1015772,8
JEVT00048501,DCUST008812,DSC002,2023-03-09,invite_delivered,SMS,,SESS1015772,8
JEVT00048502,DCUST008812,DSC002,2023-03-09,invite_sent,Agent Referral,,SESS1015774,8
JEVT00048503,DCUST008812,DSC002,2023-03-09,invite_delivered,Agent Referral,,SESS1015774,8
JEVT00048504,DCUST008813,DSC006,2023-03-06,invite_sent,SMS,,SESS1015776,12
JEVT00048505,DCUST008813,DSC006,2023-03-06,invite_delivered,SMS,,SESS1015776,12
JEVT00048506,DCUST008814,DSC002,2022-11-26,invite_sent,SMS,,SESS1015778,10
JEVT00048507,DCUST008814,DSC002,2022-11-26,invite_delivered,SMS,,SESS1015778,10
JEVT00048508,DCUST008815,DSC008,2023-03-31,invite_sent,SMS,,SESS1015780,6
JEVT00048509,DCUST008815,DSC008,2023-03-31,invite_delivered,SMS,,SESS1015780,6
JEVT00048510,DCUST008815,DSC008,2023-04-03,invite_sent,SMS,,SESS1015782,9
JEVT00048511,DCUST008815,DSC008,2023-04-03,invite_delivered,SMS,,SESS1015782,9
JEVT00048512,DCUST008816,DSC005,2022-11-05,invite_sent,Email,,SESS1015784,6
JEVT00048513,DCUST008816,DSC005,2022-11-05,invite_delivered,Email,,SESS1015784,6
JEVT00048514,DCUST008816,DSC005,2022-11-21,invite_sent,Letter,,SESS1015786,22
JEVT00048515,DCUST008816,DSC005,2022-11-21,invite_delivered,Letter,,SESS1015786,22
JEVT00048516,DCUST008817,DSC007,2022-08-15,invite_sent,Email,,SESS1015788,5
JEVT00048517,DCUST008818,DSC003,2023-04-21,invite_sent,Email,,SESS1015789,7
JEVT00048518,DCUST008818,DSC003,2023-04-21,invite_delivered,Email,,SESS1015789,7
JEVT00048519,DCUST008818,DSC003,2023-04-26,invite_sent,Agent Referral,,SESS1015791,12
JEVT00048520,DCUST008818,DSC003,2023-04-26,invite_delivered,Agent Referral,,SESS1015791,12
JEVT00048521,DCUST008818,DSC003,2023-05-13,invite_sent,SMS,,SESS1015793,29
JEVT00048522,DCUST008818,DSC003,2023-05-13,invite_delivered,SMS,,SESS1015793,29
JEVT00048523,DCUST008820,DSC008,2022-09-13,invite_sent,Email,,SESS1015795,5
JEVT00048524,DCUST008820,DSC008,2022-09-13,invite_delivered,Email,,SESS1015795,5
JEVT00048525,DCUST008823,DSC009,2022-10-04,invite_sent,Email,,SESS1015797,6
JEVT00048526,DCUST008823,DSC009,2022-10-04,invite_delivered,Email,,SESS1015797,6
JEVT00048527,DCUST008824,DSC002,2022-11-02,invite_sent,SMS,,SESS1015799,12
JEVT00048528,DCUST008824,DSC002,2022-11-02,invite_delivered,SMS,,SESS1015799,12
JEVT00048529,DCUST008825,DSC001,2023-05-27,invite_sent,SMS,,SESS1015801,10
JEVT00048530,DCUST008825,DSC001,2023-05-27,invite_delivered,SMS,,SESS1015801,10
JEVT00048531,DCUST008826,DSC009,2023-05-17,invite_sent,Email,,SESS1015803,13
JEVT00048532,DCUST008826,DSC009,2023-05-17,invite_delivered,Email,,SESS1015803,13
JEVT00048533,DCUST008826,DSC009,2023-05-18,invite_sent,SMS,,SESS1015805,14
JEVT00048534,DCUST008826,DSC009,2023-05-18,invite_delivered,SMS,,SESS1015805,14
JEVT00048535,DCUST008829,DSC010,2022-08-08,invite_sent,SMS,,SESS1015807,4
JEVT00048536,DCUST008829,DSC010,2022-08-08,invite_delivered,SMS,,SESS1015807,4
JEVT00048537,DCUST008829,DSC010,2022-08-21,invite_sent,SMS,,SESS1015809,17
JEVT00048538,DCUST008829,DSC010,2022-08-21,invite_delivered,SMS,,SESS1015809,17
JEVT00048539,DCUST008831,DSC006,2022-11-13,invite_sent,SMS,,SESS1015811,11
JEVT00048540,DCUST008831,DSC006,2022-11-13,invite_delivered,SMS,,SESS1015811,11
JEVT00048541,DCUST008831,DSC006,2022-11-14,invite_sent,Email,,SESS1015813,12
JEVT00048542,DCUST008831,DSC006,2022-11-26,invite_sent,Agent Referral,,SESS1015814,24
JEVT00048543,DCUST008831,DSC006,2022-11-26,invite_delivered,Agent Referral,,SESS1015814,24
JEVT00048544,DCUST008832,DSC001,2022-11-28,invite_sent,Email,,SESS1015816,7
JEVT00048545,DCUST008833,DSC010,2022-12-06,invite_sent,SMS,,SESS1015817,11
JEVT00048546,DCUST008833,DSC010,2022-12-06,invite_delivered,SMS,,SESS1015817,11
JEVT00048547,DCUST008834,DSC002,2022-08-09,invite_sent,Email,,SESS1015819,3
JEVT00048548,DCUST008834,DSC002,2022-08-09,invite_delivered,Email,,SESS1015819,3
JEVT00048549,DCUST008834,DSC002,2022-08-16,invite_sent,SMS,,SESS1015821,10
JEVT00048550,DCUST008834,DSC002,2022-08-16,invite_delivered,SMS,,SESS1015821,10
JEVT00048551,DCUST008835,DSC009,2022-07-10,invite_sent,Letter,,SESS1015823,8
JEVT00048552,DCUST008835,DSC009,2022-07-10,invite_delivered,Letter,,SESS1015823,8
JEVT00048553,DCUST008835,DSC009,2022-07-11,invite_sent,SMS,,SESS1015825,9
JEVT00048554,DCUST008835,DSC009,2022-07-11,invite_delivered,SMS,,SESS1015825,9
JEVT00048555,DCUST008835,DSC009,2022-07-15,invite_sent,Agent Referral,,SESS1015827,13
JEVT00048556,DCUST008835,DSC009,2022-07-15,invite_delivered,Agent Referral,,SESS1015827,13
JEVT00048557,DCUST008836,DSC001,2022-12-30,invite_sent,SMS,,SESS1015829,5
JEVT00048558,DCUST008836,DSC001,2022-12-30,invite_delivered,SMS,,SESS1015829,5
JEVT00048559,DCUST008836,DSC001,2023-01-14,invite_sent,SMS,,SESS1015831,20
JEVT00048560,DCUST008836,DSC001,2023-01-14,invite_delivered,SMS,,SESS1015831,20
JEVT00048561,DCUST008840,DSC002,2022-09-22,invite_sent,SMS,,SESS1015833,7
JEVT00048562,DCUST008840,DSC002,2022-09-22,invite_delivered,SMS,,SESS1015833,7
JEVT00048563,DCUST008841,DSC002,2023-03-12,invite_sent,SMS,,SESS1015835,4
JEVT00048564,DCUST008841,DSC002,2023-03-12,invite_delivered,SMS,,SESS1015835,4
JEVT00048565,DCUST008842,DSC006,2023-04-21,invite_sent,Email,,SESS1015837,9
JEVT00048566,DCUST008843,DSC004,2022-08-31,invite_sent,SMS,,SESS1015838,10
JEVT00048567,DCUST008843,DSC004,2022-08-31,invite_delivered,SMS,,SESS1015838,10
JEVT00048568,DCUST008844,DSC007,2023-02-04,invite_sent,Letter,,SESS1015840,5
JEVT00048569,DCUST008844,DSC007,2023-02-04,invite_delivered,Letter,,SESS1015840,5
JEVT00048570,DCUST008846,DSC001,2023-04-27,invite_sent,Email,,SESS1015842,12
JEVT00048571,DCUST008846,DSC001,2023-04-27,invite_delivered,Email,,SESS1015842,12
JEVT00048572,DCUST008847,DSC001,2023-02-21,invite_sent,SMS,,SESS1015844,9
JEVT00048573,DCUST008847,DSC001,2023-02-21,invite_delivered,SMS,,SESS1015844,9
JEVT00048574,DCUST008848,DSC005,2022-08-25,invite_sent,SMS,,SESS1015846,4
JEVT00048575,DCUST008848,DSC005,2022-08-25,invite_delivered,SMS,,SESS1015846,4
JEVT00048576,DCUST008848,DSC005,2022-08-29,invite_sent,Letter,,SESS1015848,8
JEVT00048577,DCUST008848,DSC005,2022-08-29,invite_delivered,Letter,,SESS1015848,8
JEVT00048578,DCUST008850,DSC006,2022-12-25,invite_sent,SMS,,SESS1015850,5
JEVT00048579,DCUST008850,DSC006,2022-12-25,invite_delivered,SMS,,SESS1015850,5
JEVT00048580,DCUST008851,DSC002,2022-12-06,invite_sent,SMS,,SESS1015852,2
JEVT00048581,DCUST008851,DSC002,2022-12-06,invite_delivered,SMS,,SESS1015852,2
JEVT00048582,DCUST008852,DSC005,2022-07-05,invite_sent,SMS,,SESS1015854,6
JEVT00048583,DCUST008852,DSC005,2022-07-05,invite_delivered,SMS,,SESS1015854,6
JEVT00048584,DCUST008853,DSC006,2022-11-18,invite_sent,SMS,,SESS1015856,8
JEVT00048585,DCUST008853,DSC006,2022-11-18,invite_delivered,SMS,,SESS1015856,8
JEVT00048586,DCUST008853,DSC006,2022-11-24,invite_sent,Agent Referral,,SESS1015858,14
JEVT00048587,DCUST008853,DSC006,2022-11-24,invite_delivered,Agent Referral,,SESS1015858,14
JEVT00048588,DCUST008856,DSC005,2022-10-19,invite_sent,SMS,,SESS1015860,5
JEVT00048589,DCUST008856,DSC005,2022-10-19,invite_delivered,SMS,,SESS1015860,5
JEVT00048590,DCUST008857,DSC007,2022-11-21,invite_sent,SMS,,SESS1015862,4
JEVT00048591,DCUST008857,DSC007,2022-11-21,invite_delivered,SMS,,SESS1015862,4
JEVT00048592,DCUST008858,DSC002,2023-02-11,invite_sent,Email,,SESS1015864,10
JEVT00048593,DCUST008862,DSC001,2023-05-31,invite_sent,SMS,,SESS1015865,11
JEVT00048594,DCUST008862,DSC001,2023-05-31,invite_delivered,SMS,,SESS1015865,11
JEVT00048595,DCUST008864,DSC006,2022-12-26,invite_sent,SMS,,SESS1015867,13
JEVT00048596,DCUST008864,DSC006,2022-12-26,invite_delivered,SMS,,SESS1015867,13
JEVT00048597,DCUST008864,DSC006,2022-12-26,invite_sent,Letter,,SESS1015869,13
JEVT00048598,DCUST008864,DSC006,2022-12-26,invite_delivered,Letter,,SESS1015869,13
JEVT00048599,DCUST008866,DSC001,2023-02-27,invite_sent,SMS,,SESS1015871,10
JEVT00048600,DCUST008866,DSC001,2023-02-27,invite_delivered,SMS,,SESS1015871,10
JEVT00048601,DCUST008868,DSC008,2022-09-28,invite_sent,SMS,,SESS1015873,8
JEVT00048602,DCUST008868,DSC008,2022-09-28,invite_delivered,SMS,,SESS1015873,8
JEVT00048603,DCUST008869,DSC004,2023-02-14,invite_sent,Email,,SESS1015875,5
JEVT00048604,DCUST008869,DSC004,2023-02-14,invite_delivered,Email,,SESS1015875,5
JEVT00048605,DCUST008870,DSC010,2022-07-26,invite_sent,SMS,,SESS1015877,4
JEVT00048606,DCUST008870,DSC010,2022-07-26,invite_delivered,SMS,,SESS1015877,4
JEVT00048607,DCUST008872,DSC001,2022-12-02,invite_sent,Email,,SESS1015879,7
JEVT00048608,DCUST008872,DSC001,2022-12-02,invite_delivered,Email,,SESS1015879,7
JEVT00048609,DCUST008874,DSC001,2023-04-11,invite_sent,SMS,,SESS1015881,8
JEVT00048610,DCUST008874,DSC001,2023-04-11,invite_delivered,SMS,,SESS1015881,8
JEVT00048611,DCUST008876,DSC009,2022-11-23,invite_sent,Email,,SESS1015883,5
JEVT00048612,DCUST008876,DSC009,2022-11-23,invite_delivered,Email,,SESS1015883,5
JEVT00048613,DCUST008877,DSC009,2022-07-02,invite_sent,SMS,,SESS1015885,6
JEVT00048614,DCUST008877,DSC009,2022-07-02,invite_delivered,SMS,,SESS1015885,6
JEVT00048615,DCUST008878,DSC003,2023-04-17,invite_sent,Letter,,SESS1015887,13
JEVT00048616,DCUST008878,DSC003,2023-04-17,invite_delivered,Letter,,SESS1015887,13
JEVT00048617,DCUST008880,DSC001,2022-07-10,invite_sent,SMS,,SESS1015889,9
JEVT00048618,DCUST008880,DSC001,2022-07-10,invite_delivered,SMS,,SESS1015889,9
JEVT00048619,DCUST008880,DSC001,2022-07-20,invite_sent,Email,,SESS1015891,19
JEVT00048620,DCUST008880,DSC001,2022-07-20,invite_delivered,Email,,SESS1015891,19
JEVT00048621,DCUST008881,DSC001,2023-05-15,invite_sent,SMS,,SESS1015893,10
JEVT00048622,DCUST008881,DSC001,2023-05-15,invite_delivered,SMS,,SESS1015893,10
JEVT00048623,DCUST008882,DSC001,2023-04-11,invite_sent,SMS,,SESS1015895,5
JEVT00048624,DCUST008882,DSC001,2023-04-11,invite_delivered,SMS,,SESS1015895,5
JEVT00048625,DCUST008883,DSC003,2022-12-04,invite_sent,SMS,,SESS1015897,6
JEVT00048626,DCUST008883,DSC003,2022-12-04,invite_delivered,SMS,,SESS1015897,6
JEVT00048627,DCUST008884,DSC009,2022-10-17,invite_sent,Email,,SESS1015899,6
JEVT00048628,DCUST008884,DSC009,2022-10-17,invite_delivered,Email,,SESS1015899,6
JEVT00048629,DCUST008885,DSC001,2022-09-24,invite_sent,SMS,,SESS1015901,3
JEVT00048630,DCUST008885,DSC001,2022-09-24,invite_delivered,SMS,,SESS1015901,3
JEVT00048631,DCUST008885,DSC001,2022-09-28,invite_sent,SMS,,SESS1015903,7
JEVT00048632,DCUST008885,DSC001,2022-09-28,invite_delivered,SMS,,SESS1015903,7
JEVT00048633,DCUST008886,DSC005,2022-06-29,invite_sent,Email,,SESS1015905,5
JEVT00048634,DCUST008886,DSC005,2022-06-29,invite_delivered,Email,,SESS1015905,5
JEVT00048635,DCUST008886,DSC005,2022-07-10,invite_sent,Letter,,SESS1015907,16
JEVT00048636,DCUST008886,DSC005,2022-07-10,invite_delivered,Letter,,SESS1015907,16
JEVT00048637,DCUST008887,DSC001,2023-01-28,invite_sent,SMS,,SESS1015909,4
JEVT00048638,DCUST008887,DSC001,2023-01-28,invite_delivered,SMS,,SESS1015909,4
JEVT00048639,DCUST008888,DSC001,2022-11-26,invite_sent,SMS,,SESS1015911,6
JEVT00048640,DCUST008888,DSC001,2022-11-26,invite_delivered,SMS,,SESS1015911,6
JEVT00048641,DCUST008889,DSC005,2022-06-20,invite_sent,Email,,SESS1015913,11
JEVT00048642,DCUST008889,DSC005,2022-06-20,invite_delivered,Email,,SESS1015913,11
JEVT00048643,DCUST008890,DSC009,2022-09-21,invite_sent,SMS,,SESS1015915,7
JEVT00048644,DCUST008890,DSC009,2022-09-21,invite_delivered,SMS,,SESS1015915,7
JEVT00048645,DCUST008893,DSC002,2022-08-16,invite_sent,SMS,,SESS1015917,7
JEVT00048646,DCUST008893,DSC002,2022-08-16,invite_delivered,SMS,,SESS1015917,7
JEVT00048647,DCUST008895,DSC008,2022-11-07,invite_sent,Email,,SESS1015919,3
JEVT00048648,DCUST008895,DSC008,2022-11-07,invite_delivered,Email,,SESS1015919,3
JEVT00048649,DCUST008896,DSC008,2022-08-13,invite_sent,SMS,,SESS1015921,10
JEVT00048650,DCUST008896,DSC008,2022-08-13,invite_delivered,SMS,,SESS1015921,10
JEVT00048651,DCUST008897,DSC008,2022-10-18,invite_sent,Email,,SESS1015923,9
JEVT00048652,DCUST008897,DSC008,2022-10-18,invite_delivered,Email,,SESS1015923,9
JEVT00048653,DCUST008897,DSC008,2022-10-29,invite_sent,Email,,SESS1015925,20
JEVT00048654,DCUST008897,DSC008,2022-10-29,invite_delivered,Email,,SESS1015925,20
JEVT00048655,DCUST008899,DSC007,2022-11-11,invite_sent,SMS,,SESS1015927,6
JEVT00048656,DCUST008899,DSC007,2022-11-11,invite_delivered,SMS,,SESS1015927,6
